Gene,Mean(0.5),Mean(1),Mean(2),Mean(4),Mean(7)
Lgmn,0,0,30.470621231,48.266333631,34.980315025
Lgr4,0,-1.625440381,0,0,0
Lgr6,-9.998720163,0,0,0,0
Lhfpl2,0,15.324084053,15.091072369,24.113334725,23.291621867
Lhpp,0,-11.86867546,0,0,0
Lhx2,0,28.811947881,70.081406712,31.980272227,24.710315641
Lhx6,0,12.924214643,15.092951941,25.929683679,0
Lias,11.676895627,0,0,0,0
Lifr,0,-15.93954379,-13.95477139,-12.16683317,-14.54323352
Lig1,0,0,0,21.595093526,38.969948644
Lilra5,-10.87136136,0,-13.46627698,0,0
Lilra6,13.843206308,0,43.599412698,36.183068793,17.668774535
Lilrb3,13.317991008,23.12805539,44.905106808,40.063539383,25.96145166
Lilrb4,0,45.86370952,76.373008423,65.15919614,45.593699059
Limch1,13.955877098,-27.68581794,-40.23300738,-21.45844524,-15.66625863
Limd2,0,-7.232064673,0,0,0
Lime1,3.3216754917,0,0,-11.5241711,40.447726491
Limk1,12.23169771,0,0,0,0
Lims1,-10.90208186,0,0,0,0
Lims2,-10.08353198,-4.779208345,0,-13.54142814,-26.72498658
Lin7c,22.315229688,4.4646343293,-14.04246101,-3.146091507,-4.216463729
Lin9,0,-0.576771986,0,18.421841185,35.556596633
Lin52,0,0,0,0,-13.99112118
Lingo4,0,0,0,-10.80007706,0
Lipe,0,12.082119219,23.865079125,6.5703908574,0
Lipf,-21.0551474,0,0,0,0
Lipg,0,0,34.085909938,0,0
Liph,0,0,0,13.302106563,0
Litaf,0,28.733133607,48.186468829,29.853447248,21.619884823
Lix1l,0,0,0,8.2069425953,0
Lman1,0,0,21.278043704,32.458585385,25.313066656
Lmbr1,0,-3.315176257,-12.09979688,0,-9.04487967
Lmbrd1,0,12.647902755,-3.661816763,-16.73023988,-20.06349348
Lmcd1,0,0,0,0,-11.84107676
Lmf1,-5.37041976,0,0,0,0
Lmna,0,0,0,14.217947993,11.414139517
Lmnb1,0,0,0,18.318633503,61.860294039
Lmnb2,-22.79838742,0,0,19.518446791,26.483798247
Lmo1,0,11.260463521,0,0,0
Lmo4,0,8.67511382,13.756093417,0,0
Lmo7,0,-5.459973393,16.968540357,-4.29277531,-10.38588644
Lmod1,0,0,0,0,-20.92626686
Lmod3,-27.11099511,0,0,0,0
Lmtk2,0,-2.507525631,0,0,0
Lnp,8.09619576,0,0,0,0
Lnpep,9.5181530217,12.167521961,31.511034375,7.5151608037,11.264135874
Lnx1,0,0,0,-15.04460603,-22.41493578
Lnx2,0,-5.221603198,0,0,0
LOC235882,31.1120291,40.162324018,56.426593908,0,10.755872715
LOC269472,-10.87136136,0,0,0,0
LOC381508,0,24.581427763,23.490325868,0,0
LOC544818,0,24.762353457,44.836188296,0,0
LOC545261,-27.68688458,0,0,0,0
LOC624231,0,1.9797061667,0,0,0
LOC624549,0,0,0,-12.796632,-11.4889558
LOC628062,0,0,16.001716655,0,0
LOC665756,0,0,0,-10.97119827,-18.06492972
LOC676708,0,0,29.455229584,37.267443902,0
LOC100503966,0,-13.81776255,-23.01669067,0,0
Lonp1,-7.609516157,0,0,0,0
Lonp2,11.058179293,-7.800914005,0,0,0
Lonrf1,0,0,-14.64352385,0,0
Lonrf3,0,0,10.842613624,11.22624273,5.837685794
Lor,-13.31799101,0,0,0,0
Lox,0,13.573548308,26.840125211,39.698829241,33.789538047
Loxl1,8.5725062583,0,0,14.262105114,0
Loxl2,-13.31799101,0,7.7876863601,25.268479396,28.528459471
Loxl3,0,0,7.9186242871,0,0
Lpar1,-15.51166788,12.929561419,23.060558865,17.068813504,0
Lpar3,0,0,-22.19845863,-30.26703483,-29.18217315
Lpar4,0,0,-12.06436305,0,0
Lpar5,13.868086758,0,0,0,0
Lpar6,13.955877098,0,0,0,0
Lpcat1,0,-17.32082153,-35.87502155,-29.60824203,0
Lpcat2,0,12.84170519,12.916856625,17.770202167,22.875769877
Lpgat1,3.0125644867,4.1428484827,-8.804683805,0,0
Lphn1,0,-6.14905568,-28.34615905,-10.40414163,0
Lphn2,9.56524068,0,0,0,0
Lphn3,-16.67276245,-10.03405611,0,-27.95697392,-38.62384501
Lpin1,0,-0.475710951,-15.78830668,-29.46930908,-24.51542581
Lpin2,26.18152051,22.178702611,10.351096578,-15.133649,-19.27372297
Lpl,-15.51166788,0,0,0,0
Lpp,0,-4.153544501,6.9337380689,0,0
Lpxn,0,18.812610037,51.771516474,50.109952358,50.815821739
Lrat,0,-19.99155615,-64.62921832,-46.8297766,-35.85006075
Lrch1,0,9.88121435,0,-13.48405384,-13.4233664
Lrch4,10.494721155,0,0,0,14.822833179
Lrdd,0,0,0,33.265916469,45.487046904
Lrg1,0,0,22.583332729,17.745597695,17.766305881
Lrig1,0,0,-8.359147505,0,0
Lrig2,0,-9.407363386,0,0,-9.535966256
Lrig3,0,-3.738461121,0,-15.13638938,-13.532988
Lrmp,24.326096057,0,0,0,38.904825627
Lrp1,0,0,13.968794123,11.69471251,0
Lrp2,-3.883071708,-26.39539224,-33.85017194,-18.20261567,0
Lrp3,0,5.3734584833,0,0,0
Lrp4,0,-5.723663354,-12.85155068,0,0
Lrp5,-15.0578825,0,0,0,-10.16453769
Lrp6,0,-12.50387274,-20.5683692,-12.71536943,0
Lrp8,0,24.779640745,22.166408543,0,24.759303932
Lrp11,0,0,9.0112577384,0,0
Lrp12,0,0,0,0,8.7606866038
Lrr1,0,0,0,50.107528447,84.732624941
Lrrc1,25.129925862,-5.713579217,-12.49986987,-14.91193231,-12.04168026
Lrrc4,0,25.842404323,46.852190435,0,22.79724307
Lrrc4c,0,0,0,-13.25680113,-12.91295385
Lrrc8b,11.443271128,0,-12.4945552,0,0
Lrrc8c,38.31571124,0,0,10.167089042,9.5840676217
Lrrc8e,15.668872843,0,0,0,-5.888118587
Lrrc16a,0,2.563052954,15.810285592,0,-13.99839981
Lrrc17,0,-21.78300714,-57.67385658,-22.92481101,-16.47284883
Lrrc23,0,0,-20.24486967,0,0
Lrrc25,27.947883977,26.951054133,64.492985368,65.649746568,44.927394258
Lrrc26,-14.25207938,-18.95938508,-19.36152808,-22.86274642,-19.31322232
Lrrc28,0,-6.954296577,0,0,0
Lrrc33,10.083531978,0,0,15.441162527,0
Lrrc36,0,0,0,0,-9.925706023
Lrrc38,-11.05817929,0,0,0,0
Lrrc40,0,9.8745126831,0,15.322274859,11.995351506
Lrrc41,11.819827998,0,0,0,0
Lrrc45,0,-1.09846412,0,0,0
Lrrc46,0,-0.866669585,0,0,0
Lrrc48,-3.00051839,0,0,0,-13.41567031
Lrrc49,0,12.613273943,0,0,0
Lrrc51,11.883541295,0,0,-11.95560674,-11.78113169
Lrrc56,0,0,-10.26107403,0,0
Lrrc58,-14.23892923,-2.890424696,-12.89836095,0,-11.55714131
Lrrc59,-12.99322274,0,25.679511726,22.019650389,12.354695784
Lrrc63,0,15.496409739,0,0,0
Lrrc71,0,0,0,-9.619912078,-14.45731117
Lrrcc1,0,2.6852674829,-7.769527518,0,0
Lrrfip1,0,0,0,0,2.5871511837
Lrrfip2,0,-7.124912155,0,0,-10.88932645
Lrriq1,0,0,0,-11.41863074,-12.1688133
Lrrk1,14.238929233,0,0,0,0
Lrrk2,0,15.159605554,0,0,-14.97942266
Lrrn2,0,0,-24.91330271,-10.62970878,0
Lrrn3,0,-25.50884465,-52.23077749,-29.89396231,-30.54876145
Lrrn4,0,-16.69916731,0,0,0
Lrrn4cl,-10.90208186,0,0,0,0
Lrtm2,12.863258418,0,0,0,-16.63723057
Lsm1,0,0,0,0,8.8505344467
Lsm2,0,0,0,18.810647274,29.461332773
Lsm3,0,0,0,10.627470352,14.098984913
Lsm4,0,0,0,0,10.296780595
Lsm5,0,0,0,0,17.924949245
Lsm6,0,0,0,0,10.888373518
Lsm11,0,0,0,22.426480204,39.839479525
Lsm12,0,11.499449999,8.4588918041,0,12.733649338
Lsm14b,0,-6.556501998,0,0,0
Lsp1,15.372601105,0,0,0,19.996068299
Lss,12.863258418,-4.603053677,0,-20.81515141,-20.46337249
Lst1,15.573995165,23.903899793,53.394170458,54.456364733,30.48917732
Lta,0,0,14.155498831,0,33.637388691
Lta4h,0,14.602527855,0,0,0
Ltb,0,0,0,0,27.848754274
Ltb4r1,15.0578825,0,0,0,0
Ltbp1,0,16.198018803,30.502107977,8.9823918562,0
Ltbp2,11.443271128,0,-25.18794568,-8.446460297,0
Ltbp3,0,-8.400654607,-30.04442292,-15.04189897,0
Ltbp4,7.0989047817,0,-38.22792721,-48.03023938,-48.14817351
Ltc4s,0,0,-26.02883067,0,0
Ltf,-16.559362,0,0,0,0
Ltn1,0,-5.006968511,0,0,0
Luc7l2,0,0,0,-17.11164381,-8.171013173
Luc7l3,0,-7.906363708,0,-9.150733184,0
Lum,-23.46257987,-2.506514321,0,0,0
Luzp1,-15.26615006,0,0,0,0
Lxn,0,-12.53105977,-19.951286,0,0
Ly6a,0,20.731474009,48.489464684,26.477685524,0
Ly6c1,0,0,54.292347889,34.181898935,15.464238421
Ly6c2,0,0,25.290012002,13.872471682,0
Ly6e,0,16.913084571,36.709026097,26.247331901,0
Ly6f,0,0,43.266266213,49.310754496,0
Ly6g6d,0,-22.1783208,-27.0203353,-13.41101895,0
Ly6g6e,-8.572506258,-13.44528195,0,0,0
Ly6i,0,20.264899041,61.423517857,35.738990489,19.378161602
Ly9,0,0,21.680006664,25.079617181,44.138369133
Ly75,-13.55167797,0,11.979031591,0,7.9760456633
Ly86,0,21.539907876,35.010195227,45.387977207,38.473990601
Ly96,0,0,19.380803723,16.263517567,0
Lyn,0,0,14.434504238,0,0
Lypd2,-12.23169771,0,-14.02638884,-28.43693388,0
Lypd6,15.781034983,0,0,-13.86837979,-14.52758907
Lypd8,0,0,63.840865559,43.728457808,0
Lypla1,0,3.9570219443,0,0,9.1774999275
Lyplal1,0,0,-11.03240524,0,0
Lyrm5,0,0.0053394127,-10.39265291,0,0
Lysmd1,0,-4.861029894,0,0,0
Lysmd3,-21.55290045,0,0,0,0
Lyst,0,6.0663644859,0,0,0
Lyve1,14.727627262,8.0686004633,36.668830072,15.547247702,0
Lyz1,12.852545318,-24.48204535,-23.16417992,-21.86405217,-18.45062625
Lyz2,0,-32.64174049,-30.84205614,-21.43755053,-24.41150075
Lyzl4,0,0,-11.30324185,-19.24210757,-15.44740812
Lzic,0,0,0,14.277033599,13.540453541
Lztfl1,-10.08353198,3.5822836507,0,0,0
Lztr1,0,0,-11.47126624,0,0
Lzts1,-14.82779483,-17.58707983,-15.25913843,0,0
Lzts2,0,0,0,0,-7.910403557
M6pr,24.04954135,0,0,0,0
M20632,-9.998720163,0,0,0,0
M31648,0,0,0,0,85.888960189
Mab21l3,15.927320452,20.486272243,19.141105067,0,0
Macc1,0,0,0,0,-10.08064609
Macf1,0,-8.386721292,-35.79800331,-19.53779305,-17.92698882
Macrod1,12.852545318,-1.802025113,-27.94879398,-25.11463424,-22.68450617
Mad2l1,0,-5.476894224,0,44.014838366,68.798467897
Mad2l2,0,0,15.830400921,17.940472692,0
Madd,0,-8.863369601,0,-10.64053936,0
Maea,15.159867458,0,0,0,0
Maf,-3.402375262,-7.587392261,7.1846619158,11.590800142,13.440593678
Maf1,0,0,-10.31911472,-10.59115747,0
Mafb,0,0,31.620929147,41.720412036,41.52063855
Maff,0,36.252651469,45.876522882,16.014662626,0
Mafg,-10.08353198,0,0,0,0
Mafk,0,22.348302455,38.822425312,0,0
Mag,-9.56524068,0,0,0,0
Magef1,-14.42501875,0,0,0,0
Magi1,0,-11.35090785,-16.20942876,-23.83578321,-13.52808653
Magi2,0,-10.86413361,-24.52599606,-27.18507768,-10.97473768
Magi3,0,0,-5.672401853,0,0
Magix,0,-8.419246654,-18.09976158,-15.90507758,0
Magohb,0,0,0,8.0802976609,16.847534727
Magt1,11.443271128,0,0,0,0
Mak,0,0,0,0,-15.12137713
Mak16,0,10.567370681,11.060347279,11.384595928,0
Mal,0,0.2041821653,0,0,0
Mal2,0,0,-16.46512664,-13.7770896,0
Malat1,34.800004067,-14.97494871,0,-20.49674752,-15.99593266
Malt1,37.604368505,32.511901463,15.069678696,0,16.098019066
Mamdc2,0,-21.65566756,-61.91869383,-30.73960603,-29.77009194
Maml2,0,-9.178010415,0,0,-8.361515886
Maml3,0,0,0,0,-11.1583864
Mamstr,0,-6.296007283,0,10.728432935,0
Man1a,28.172569937,-4.380068012,-9.432154083,0,2.4690950259
Man1a2,21.894313805,0,0,0,0
Man1c1,0,-8.336311297,0,0,0
Man2a1,0,13.279794575,8.7386350741,0,0
Man2a2,21.41809993,-9.986039937,-32.41943302,0,0
Man2b1,9.1353233717,0,0,0,0
Manba,0,-8.980168159,-13.14704747,0,0
Manf,14.252079378,0,26.84782572,15.35673221,0
Maoa,0,-8.873368528,-24.19106841,0,0
Maob,0,-19.67062822,-31.90485749,-27.48444969,-25.28597692
Map1lc3a,-24.05566579,0,-14.42264223,-18.27555843,0
Map1lc3b,0,-7.841341225,-13.89055109,-17.02154619,-14.74371841
Map2k1,0,14.205274013,21.611702054,0,0
Map2k6,0,-7.161631134,-36.6627437,-15.08666615,0
Map3k2,0,-8.546174575,-12.99250212,-13.14869849,0
Map3k3,8.5772709183,0,0,-7.603277388,0
Map3k4,0,-34.56510162,-13.89954244,-8.824152983,0
Map3k5,0,0,0,0,-6.852393851
Map3k6,0,0,29.059223042,0,0
Map3k8,0,21.939130955,26.300112166,14.416259205,0
Map3k9,0,0,-14.46637957,10.137746316,0.4771257784
Map3k10,1.9222148967,0,0,0,0
Map3k12,0,-0.436412028,-9.2622164,0,0
Map3k14,0,0,8.82244905,0,0
Map4k1,14.926798978,0,0,0,26.346788847
Map4k2,11.819827998,0,0,0,-12.4642137
Map4k3,0,-2.513863273,0,0,-10.79574601
Map4k5,0,0,0,0,-9.547075038
Mapk1,0,0.1645656461,0,0,0
Mapk1ip1,0,0,-10.27318382,-11.88163559,-17.82979155
Mapk1ip1l,0,-0.03885942,12.940203295,8.0814877709,0
Mapk3,0,-9.361553997,-22.742363,0,0
Mapk6,0,17.012805881,14.803532449,10.645341585,9.1699747413
Mapk8,-9.518153022,-10.39430619,0,-8.005734954,-3.747377628
Mapk8ip1,0,0,0,0,-10.1405764
Mapk8ip3,0,0,0,0,-10.55256009
Mapk9,0,0,9.3833239148,0,0
Mapk10,-7.609516157,0,0,0,0
Mapk11,0,0,0,9.7994830634,0
Mapk12,8.09619576,0,-8.101737797,-14.51387924,-24.0311737
Mapk15,0,0,0,0,-10.24534576
Mapkap1,-10.17662551,-3.994738927,0,0,0
Mapkapk2,0,4.14512855,11.290426899,0,0
Mapkapk3,0,0,0,0,13.929655242
Mapre1,0,0,-6.242309738,0,0
Mapre2,0,-9.987210623,-17.1185505,-21.76456415,-13.49516059
Mapt,10.03774191,-5.331380693,-33.02626453,-32.32048113,-38.46357582
March1,0,0,26.124566721,18.830782642,16.610584577
March2,0,-2.188301652,0,-11.8284981,0
March3,0,8.8623085993,9.9766418842,0,0
March5,0,29.174350769,41.718965558,13.27308361,0
March6,0,4.361392536,0,0,-8.095901591
Marcksl1,15.296413908,43.606498803,51.145931607,29.240331574,27.289352003
Marco,0,0,21.762052283,0,0
Marf1,19.668982968,-22.72107056,-11.60056197,-14.34582489,0
Mark1,0,0,12.70423707,0,0
Mars,0,0,15.87387381,12.005965572,0
Marveld1,0,-10.90612197,-20.01566114,-21.30770277,-22.77353359
Marveld2,0,-0.569668969,0,-10.61226955,-6.897584147
Marveld3,0,9.3388416673,13.908816199,0,0
Masp1,0,0,13.679773644,0,-15.02206854
Mast1,9.56524068,-9.139974406,-8.885476101,-11.51368823,0
Mast3,0,-8.320767815,0,0,0
Mast4,0,0,0,0,-8.36587877
Mastl,0,4.670983372,0,53.478621122,79.376979973
Mat1a,-13.99384271,0,0,0,0
Mat2a,32.203760762,-4.14689104,0,-14.88467688,-15.53004055
Mat2b,0,-4.264356593,0,-7.463221301,0
Matn2,-12.86325842,0,0,0,0
Matn4,0,0,-28.64232422,-20.97236484,0
Matr3,43.514369648,0,0,0,0
Mau2,8.5772709183,0,0,0,0
Max,0,0,10.987494419,0,0
Maz,9.5181530217,0,0,0,13.662908159
Mb,0,0,0,-46.92155346,-53.00876733
Mb21d1,0,36.088340087,40.975819881,45.995882579,26.811282995
Mb21d2,-9.135323372,0,0,0,0
Mbd1,49.36044026,32.170205708,62.23860895,0,0
Mbd2,11.883541295,8.396744174,14.031050053,0,0
Mbd3,23.473292965,0,0,0,0
Mbd4,-4.237779127,0,0,0,0
Mblac2,0,-18.27513359,-23.74135555,-23.27273863,-14.29796702
Mbnl1,11.443271128,-7.391124901,-8.219391908,-10.55980887,0
Mbnl2,0,10.833674695,0,0,-10.4545012
Mbnl3,0,0,0,0,17.604618345
Mboat2,0,-8.301815629,-15.82473099,0,0
Mbp,0,-1.078242728,14.299069324,0,0
Mbtd1,0,0,-8.482258409,-9.160789729,0
Mbtps1,0.9626543633,-19.18722774,-18.66592901,0,0
Mcam,29.995227095,0,9.9696652495,0,0
Mcart1,0,0,-9.765028198,-17.96878637,-9.122184052
Mcat,8.5725062583,0,0,0,0
Mcc,0,0,-12.07298254,0,-14.28394965
Mccc1,0,-8.277176953,-10.94605736,-10.42943156,-8.669482969
Mccc2,0,8.988915068,-14.75072879,-9.008747514,-9.417436609
Mcee,0,0,-18.63365722,0,0
Mcf2l,0,0,0,-25.71693844,-41.87357614
Mcfd2,0,-2.046632789,0,0,0
Mcl1,0,12.922910563,22.804926139,9.6986024784,0
Mcm2,0,0,0,33.978567819,56.1678204
Mcm3,0,0,0,37.394087237,54.459363454
Mcm4,0,-6.829519951,0,15.642617234,38.013476275
Mcm5,0,0,9.6265772416,58.706822659,74.396446223
Mcm6,0,0,0,31.651201168,46.092860262
Mcm7,10.610034547,0,0,19.65410813,41.322837851
Mcm8,0,-16.6240243,0,21.632459593,29.709454951
Mcm9,0,0,11.953859764,0,0
Mcm10,0,27.998487341,28.386937014,47.414701604,58.221758334
Mcmbp,15.0578825,0,0,0,0
Mcoln2,0,39.068462132,45.253977358,23.975391824,0
Mcoln3,0,0,-21.857521,0,0
Mcph1,0,0,0,13.117226042,19.013446587
Mctp2,0,19.709300409,15.51271157,0,20.467964349
Mdfic,1.9059439517,-2.9601279,0,0,0
Mdh1,-12.55984768,0,0,0,0
Mdh1b,-38.09664723,0,-9.487573761,-13.04389768,-12.94913058
Mdk,0,5.6052010887,23.355979129,0,15.918335604
Mdm1,0,-4.238450323,0,0,0
Mdm2,0,0,6.4481935674,0,0
Mdm4,34.257850243,3.7168528,11.582799551,0,0
Mdn1,11.058179293,-0.45968645,0,0,0
Mdp1,0,0,0,5.1089906216,13.03375866
Me1,0,10.034177609,-18.86228247,-1.900348472,-12.85613141
Me3,0,0,0,0,-12.40406756
Mea1,9.1353233717,0,0,0,0
Meaf6,-11.18628293,0,0,0,0
Mecom,0,-11.14775319,-20.95846803,-18.16787615,-16.6431531
Mecp2,0,-0.020352651,0,0,-14.91779965
Mecr,9.1353233717,0,0,0,0
Med1,12.23169771,-2.391355297,0,0,0
Med7,0,15.455110645,50.395448256,18.486345816,36.329547125
Med9,0,0,0,11.350601538,11.980518589
Med11,0,0,0,0,6.9798335407
Med13,-11.819828,5.8962540167,8.6314272737,0,0
Med14,0,0,-8.062257397,0,7.6604295
Med19,0,0,0,13.999811225,0
Med20,0,-10.64497601,0,0,0
Med25,0,-8.713925864,-10.76966813,0,0
Med27,12.23169771,0,0,0,0
Med30,-9.56524068,0,0,0,0
Mef2a,8.5725062583,1.6959088507,0,0,-5.298465604
Mef2c,0,0,-12.60193431,0,0
Mef2d,9.1353233717,0,-1.109192711,-7.491480019,-0.132171436
Mefv,16.026565635,46.808225315,69.030161277,64.012217465,37.460947064
Meg3,0,0,-20.98220422,0,0
Megf6,0,-16.90434001,-25.14863545,-20.37227455,-26.4009541
Megf8,11.819827998,0,-12.64588379,0,0
Megf9,0,-2.932493931,-19.90759567,0,-8.678110239
Megf11,0,0,0,0,-2.729642207
Meig1,-25.90644237,0,-19.3402716,0,0
Meis1,-12.85254532,-11.81054158,-14.44404145,-13.30163692,-15.83616619
Meis2,0,0,-7.896300103,-12.74819269,-18.16456348
Mela,0,0,0,31.538046026,0
Melk,0,0,0,58.796079943,82.731285371
Memo1,0,-9.388485111,0,12.528173642,17.463588083
Meox1,10.03774191,0,0,-10.63205586,-12.27038117
Meox2,0,-19.96585409,-17.82174801,0,0
Mepce,0,0,0,-8.765470713,0
Mertk,0,10.069550997,0,0,-16.44158955
Mesdc1,-10.03774191,0,0,0,0
Mesp1,-28.79948063,-21.39168072,-28.87994259,-60.78078578,-48.10887843
Mesp2,0,-16.95388177,-9.507656417,-21.96218319,-18.78005102
Mest,0,-6.308029598,-23.11621092,0,0
Met,-28.31588802,-13.84773431,-18.14122771,-22.2162348,-29.78271353
Metap1,0,0,7.9743303858,8.1771621874,8.9490774439
Metap1d,-20.38951438,-8.178160395,-15.21585334,0,0
Metrn,0,0,0,0,13.658931207
Metrnl,0,0,25.604806841,30.627248807,0
Mettl1,0,0,12.61641197,13.661394412,0
Mettl2,-9.998720163,0,0,0,0
Mettl7a1,0,-16.46043476,-57.2608201,-47.63855802,-46.31134067
Mettl7a2,0,-14.27014439,-56.63232714,-44.42560963,-34.22672391
Mettl9,9.5181530217,0,0,0,0
Mettl20,0,0,0,-10.36093674,-17.30650842
Mettl21a,0,-7.544776193,0,0,0
Mettl21d,0,0,0,26.864012101,29.490950247
Mex3a,0,0,0,15.307864877,33.811505286
Mex3b,0,-18.26272983,-25.02739996,-12.22789489,0
Mex3c,0,8.666025706,0,0,0
Mfap2,0,0,-12.3014156,0,0
Mfap3l,0,-26.0572709,-39.07527301,-28.48413477,-27.47726303
Mfap4,28.811098115,0,-30.48500779,0,0
Mfap5,0,0,-19.71685543,0,0
Mfge8,-27.01893096,-8.784076915,-11.64342736,-18.41337927,-10.51768531
Mfhas1,11.359041115,0,0,0,-8.50953403
Mfng,12.458637323,0,0,0,0
Mfsd1,0,0.8983396505,0,0,0
Mfsd3,-7.609516157,0,0,0,0
Mfsd6,0,0,-11.31599792,0,0
Mfsd7a,0,0,25.70803086,9.9116629595,0
Mfsd7c,-13.61144232,-10.21377461,-15.57493488,0,0
Mfsd8,0,8.1649923667,0,0,0
Mfsd12,0,0,-11.97777223,0,0
Mga,0,0,0,-12.29843857,-12.13474137
Mgam,0,0,0,0,-17.09818372
Mgat1,17.225353782,0,0,0,0
Mgat3,-11.81078183,-14.67595728,-11.29335953,0,-14.41041547
Mgat4a,0,12.081516632,31.104611796,29.586829414,23.413240553
MGC7817,0,0,0,-9.206162698,0
Mgea5,13.769097738,0.3621152153,0,-11.78846128,0
Mgl2,0,0,-22.46083876,-44.78009745,-42.48122427
Mgll,0,-9.827990151,-31.0067405,-16.37481183,-15.54945013
Mgp,0,0,0,25.683383015,0
Mgst1,0,-22.37308882,-10.35277618,-21.1569091,-24.51025406
Mia1,-11.35904112,-18.36179289,-26.78364272,-36.71899403,0
Mia3,-10.90208186,0,0,-17.02545074,-12.44364661
Mib1,0,-4.792459161,-20.92114068,-10.34088538,-8.075398501
Mib2,0,0,-13.54693852,-9.913424844,-8.312979817
Mical1,0,0,0,0,12.741217838
Mical2,-15.07258959,3.899512068,0,0,0
Mical3,0,-5.055874488,0,0,0
Micalcl,0,0,-10.58663387,-33.3364345,-20.27429596
Micall1,0,-11.76860842,11.518056479,13.220895495,0.5239042278
Micall2,0,19.324847336,0,0,0
Mid1,0,3.106269438,0,0,0
Mid1ip1,0,-17.13378059,-21.88002662,-12.18808581,-17.55614536
Mid2,0,-6.531148765,-27.07051625,-17.7972843,-22.1728718
Mier1,0,-3.660456468,0,0,0
Mier3,0,3.8235711227,0,0,0
Mill2,1.2381499533,0,0,0,-24.28935584
Mina,10.871361355,0,9.2027737874,0,13.929052132
Mink1,11.819827998,0,0,0,0
Minos1,0,0,0,0,-2.529933118
Mipol1,0,-6.006668631,0,0,-14.37528893
Mis18a,0,3.5300374123,0,0,18.095903099
Mis18bp1,0,0,0,42.752819624,78.884478955
Mitd1,0,48.594509672,60.209743836,43.179337411,19.831150835
Mki67,0,-15.8524915,0,55.424052387,89.720426924
Mkl2,0,-13.8279434,0,0,0
Mkln1,0,0,0,0,-8.923458698
Mknk2,0,-7.532593929,0,0,0
Mkrn1,0,-5.557273209,0,0,0
Mkrn3,0,-4.733850397,0,0,0
Mlana,0,0,0,-20.92044081,0
Mlc1,0,-21.95739983,-31.14165263,-32.81951925,-20.02702923
Mlec,0,0,15.718587956,35.383999905,34.799644994
Mlf1,-19.74535792,0,0,0,-10.17021449
Mlf1ip,0,0,0,16.877780895,34.314330333
Mlf2,10.03774191,0,0,0,0
Mlh3,0,-3.735977777,-12.98515249,0,0
Mlkl,10.902081862,39.450948812,74.025259523,63.656526121,39.856840934
Mll2,0,-21.65973271,0,0,0
Mll3,0,0,0,-12.39681235,-9.852418502
Mll5,0,-7.778768817,0,-13.75016111,-11.40675082
Mllt3,-8.09619576,0,0,-16.67678619,0
Mllt4,8.09619576,-15.00326882,0,-14.28968236,-18.93782859
Mllt6,0,0,-15.1192398,-22.54114797,-9.474625765
Mllt11,0,-14.96424663,0,14.734226194,12.992468929
Mlxipl,-9.998720163,0,-17.78313086,-25.77131401,-33.50841795
Mm.23555,-22.05764429,-9.578986359,-39.70140783,-11.89618612,0
Mm.25035,0,0,-25.3350916,-20.20835585,0
Mm.34752,0,-0.270118901,0,0,0
Mm.37727,0,-1.78203341,0,0,33.732264154
Mm.37993,0,0,0,0,-8.190937749
Mm.49211,0,5.3429213131,-15.374695,-15.69203474,0
Mm.52682,0,0,-10.72811496,-19.06340205,-11.97435947
Mm.65376,0,1.0571604293,-12.84393341,-17.31429876,-18.43905548
Mm.67742,-9.135323372,0,0,0,0
Mm.69739,0,-6.27758489,0,0,0
Mm.85388,0,0,0,23.656243127,68.243435979
Mm.119880,0,-6.928558995,0,0,0
Mm.120676,-12.23169771,0,0,-15.50585684,-8.005391771
Mm.120885,-15.54291399,0,-24.51040582,-36.04173125,-39.07665491
Mm.126353,0,0,-9.370702901,0,0
Mm.126896,-11.81078183,-19.14776284,-40.22517171,-58.67297891,-62.56388599
Mm.127060,-23.23070215,0,0,0,0
Mm.129938,0,0,-10.2311302,-8.312479548,0
Mm.133618,0,0,0,0,-8.007117845
Mm.133686,0,-0.858430127,-15.09016794,-12.38576722,0
Mm.136551,0,-10.40130258,0,0,-16.99254164
Mm.146985,0,0,0,-7.443190052,0
Mm.149958,0,0,0,0,-19.14402379
Mm.164948,0,-8.382388581,0,0,0
Mm.178550,0,0,-15.02313984,-17.71149409,0
Mm.186698,0,0,0,-7.580890974,0
Mm.200770,-9.998720163,-2.287919243,0,-11.7685269,0
Mm.201493,0,0,-30.48614046,-16.44709167,-16.97895968
Mm.205200,0,0,0,-9.760613701,0
Mm.207922,0,-7.584051244,0,0,0
Mm.208183,0,10.240891667,0,0,0
Mm.209583,0,0,0,-10.23218342,-8.850348157
Mm.209823,0,6.77433943,0,0,0
Mm.211177,0,0,-30.68038724,0,18.534016771
Mm.217323,0,0,0,-18.36110943,0
Mm.220714,0,0,0,0,-19.13126458
Mm.225946,0,0,0,0,-8.25568592
Mm.227768,0,-11.89534421,-53.18351965,-28.61189921,0
Mm.229210,21.502572963,0,0,0,0
Mm.233522,-10.90208186,0,0,0,0
Mm.235590,8.5725062583,0,0,0,0
Mm.236573,0,-6.045344437,0,-20.23503601,-16.14000921
Mm.239446,0,0,-14.35956837,-18.80892655,-22.02565034
Mm.245016,-15.94377587,0,0,0,0
Mm.245291,0,-7.644775041,-16.22603677,-14.81492647,0
Mm.245776,0,0,0,0,31.920009687
